a_val,v_val,x_val,y_val,z_val
1970,6.4,26665791,2162331,77133
1970,6,26965403,2461943,27907
1970,6.9,27193994,127574,12889
1970,6.1,27874738,808318,84279
1970,6.7,27902148,835728,27478
1970,6.3,28188437,1122017,56855
1970,6.5,28304183,1237763,81110
1970,6.2,28367901,1301481,57824
1970,6,28757457,1691037,45609
1970,6,29601934,2535514,36368
1970,6,29622173,2555753,21269
1970,6.4,29656879,31639,18327
1970,6.2,29873678,248438,18484
1970,6,29884177,258937,34094
1970,7,29951662,326422,10072
1970,6.5,30128930,503690,44933
1970,6.5,30313252,688012,21350
1970,6.7,30404122,778882,24964
1970,6.5,30483008,857768,53133
1970,7.2,30602081,976841,83551
1970,6,31221742,1596502,24727
1970,6.2,31401487,1776247,62259
1971,6.6,677006,33686,22650
1971,6.7,699968,56648,47502
1971,6,979083,335763,62566
1971,7.1,1186541,543221,62701
1971,6.2,1608331,965011,3750
1971,7.7,1754225,1110905,59758
1971,6.6,1766707,1123387,72228
1971,6,1780198,1136878,85739
1971,6,1786068,1142748,5216
1971,6.2,1787918,1144598,7140
1971,6,1808079,1164759,27277
1971,6,2517416,1874096,72130
1971,6.2,3025105,2381785,37446
1971,6.4,3082096,2438776,15413
1971,6.9,3448685,255785,28927
1971,6.1,3647964,455064,64034
1971,7,3944009,751109,79699
1971,7,4156170,963270,52897
1971,7,4309460,1116560,61130
1971,6.6,4370441,1177541,22033
1971,6.5,4866663,1673763,71080
1971,6.9,5394922,2202022,22006
1971,6,5806551,68871,56492
1971,6.1,7141680,1404000,12157
1971,6.6,7153945,1416265,17639
1971,6.2,7170694,1433014,54609
1971,6.4,7389151,1651471,84440
1971,6.1,7418121,1680441,18252
1971,6.3,7956927,2219247,52252
1971,6.2,7982789,2245109,32315
1971,6.2,7984331,2246651,54569
1971,6,8085259,2347579,73611
1971,6.3,8411002,133222,53028
1971,6.5,9022537,744757,7508
1971,6.1,9052779,774999,14916
1971,6.1,9104683,826903,78157
1971,6.1,9198390,920610,83304
1971,6.6,9262779,984999,48964
1971,7,9359159,1081379,52507
1971,6.1,9745404,1467624,81980
1971,6.4,11115122,300662,80186
1971,6,11217374,402914,14726
1971,7,11426907,612447,65951
1971,6,11530163,715703,77814
1971,6.4,11585072,770612,32769
1971,6,11838075,1023615,30000
1971,6,11926186,1111726,72156
1971,6.6,12039900,1225440,5141
1971,6.2,12291916,1477456,30264
1971,6.7,12740648,1926188,21210
1971,6,12809556,1995096,5850
1971,7,12869083,2054623,30514
1971,6.9,13193042,2378582,69998
1971,6.1,13438819,88159,78356
1971,6.2,13500796,150136,53942
1971,6,13769564,418904,63503
1971,6.3,13880658,529998,79791
1971,6.1,13929240,578580,42001
1971,6,14846394,1495734,18845
1971,6.5,14907364,1556704,29806
1971,6.8,14911119,1560459,6127
1971,6,15169734,1819074,79428
1971,6,15285852,1935192,12109
1971,6.3,15454843,2104183,59098
1971,6.4,16226834,336614,6878
1971,6.1,16695268,805048,49803
1971,6.2,17262430,1372210,13546
1971,7.8,17291000,1400780,80342
1971,6.4,17488299,1598079,18273
1971,8,17734290,1844070,59214
1971,6,17739672,1849452,64604
1971,6.1,17775532,1885312,13907
1971,6.5,17778467,1888247,16842
1971,6.2,17991164,2100944,42682
1971,6.6,18109879,2219659,2668
1971,7,18144886,2254666,37814
1971,6.3,18200265,2310045,5999
1971,6.4,18708705,272265,75990
1971,6.4,18718883,282443,11591
1971,8.1,18753802,317362,41763
1971,6,18755313,318873,25046
1971,6.6,18756165,319725,43901
1971,7,18757500,321060,45247
1971,6,18764356,327916,52228
1971,6.1,18773971,337531,61705
1971,6.3,18804941,368501,6079
1971,6,18818133,381693,19259
1971,7.4,18842569,406129,75212
1971,6.6,18910079,473639,25170
1971,6.5,18925825,489385,40912
1971,7.1,19380298,943858,61117
1971,6.9,19619933,1183493,1834
1971,6.5,20002323,1565883,80950
1971,6.3,20030501,1594061,22222
1971,6,20097476,1661036,3115
1971,6.2,20183010,1746570,2742
1971,6.2,20364526,1928086,11113
1971,6.6,20422893,1986453,76083
1971,6.5,20422972,1986532,76183
1971,6.3,20852936,2416496,59795
1971,6.4,20902540,2466100,31045
1971,6,20986570,2550130,55594
1971,6.5,21182882,191702,49903
1971,6.2,21246920,255740,28736
1971,7.3,22358130,1366950,14417
1971,6.1,22426631,1435451,82996
1971,6.8,22592907,1601727,76390
1971,6.5,22611595,1620415,8651
1971,6.2,22719670,1728490,32644
1971,6,22746531,1755351,67908
1971,6,22925214,1934034,73096
1971,6,23079819,2088639,48473
1971,6.3,23088028,2096848,55592
1971,6,23208908,2217728,1754
1971,7,23264560,2273380,54304
1971,6.4,23937002,383282,38610
1971,6.8,24035775,482055,51767
1971,6.6,24260507,706787,15981
1971,6.2,24272401,718681,29598
1971,6.5,24481080,927360,3280
1971,6,24528684,974964,24746
1971,6,24556614,1002894,55711
1971,6,24741365,1187645,68156
1971,6.7,24758680,1204960,3083
1971,6.8,24802233,1248513,42425
1971,6.6,25742193,2188473,81949
1971,6.2,25852525,2298805,55981
1971,6.1,26052939,2499219,1247
1971,6.3,26444472,322992,41199
1971,6.6,26519612,398132,29019
1971,6.5,26530651,409171,40028
1971,6.2,26533263,411783,42644
1971,6.4,26624798,503318,53532
1971,6.8,26848719,727239,18458
1971,6.1,26925219,803739,5351
1971,6.7,26935202,813722,18344
1971,6.2,27118130,996650,17666
1971,6.2,27831997,1710517,24281
1971,6.5,28884480,193380,70115
1971,7.1,28965432,274332,61405
1971,6.1,28966801,275701,62777
1971,6.1,29033173,342073,44588
1971,6,29060397,369297,59755
1971,7.3,29273733,582633,22340
1971,6.6,29956702,1265602,12697
1971,6.3,30075953,1384853,45856
1971,6,30174608,1483508,76244
1971,6.2,30338779,1647679,13779
1971,6.1,30470728,1779628,41039
1971,6,30553261,1862161,9281
1971,6.5,30698719,2007619,63817
1971,7.6,31048197,2357097,69781
1971,6.3,31259168,248,21645
1972,6,833979,1111059,6411
1972,6.8,1029955,1307035,35131
1972,6.9,1221416,1498496,41112
1972,6.1,1384218,1661298,38254
1972,6,1491950,1769030,56498
1972,6.7,1574873,1851953,48540
1972,6,1596890,1873970,34760
1972,6.4,1936750,2213830,18707
1972,6.2,2233308,2510388,5848
1972,6.6,2498117,212597,27308
1972,6.6,2559655,274135,2432
1972,6.2,2633789,348269,58788
1972,6.1,2747937,462417,52281
1972,6.3,2843439,557919,33744
1972,7,2927874,642354,30211
1972,6.1,2951745,666225,54082
1972,7.3,3031584,746064,36928
1972,7.1,3037284,751764,42557
1972,6.5,3193224,907704,39890
1972,6.3,3287782,1002262,45194
1972,6.1,4246669,1961149,42365
1972,6,4394675,2109155,56935
1972,6,4647120,2361600,26340
1972,7.4,4836593,2551073,38114
1972,6.3,5707036,866956,84876
1972,7.2,6081781,1241701,67603
1972,6,6082962,1242882,68824
1972,6,6167079,1326999,77401
1972,6.6,6680723,1840643,71563
1972,6.2,7747071,361431,5145
1972,6.4,7803230,417590,8816
1972,6.8,7986463,600823,74522
1972,6.4,8134708,749068,61768
1972,6,8211366,825726,40106
1972,6.5,8252131,866491,80170
1972,6.3,8290781,905141,31422
1972,7.2,8660093,1274453,63212
1972,6.1,8782612,1396972,49227
1972,6.4,8898681,1513041,38848
1972,6,8931684,1546044,77358
1972,6.7,8976605,1590965,30896
1972,6.8,9153789,1768149,25519
1972,6.6,9598011,2212371,20274
1972,6.6,9685274,2299634,1687
1972,6.3,10234185,310785,68395
1972,6,10589118,665718,6687
1972,6.3,10804847,881447,64566
1972,7,10835841,912441,65010
1972,7.5,10956607,1033207,12673
1972,6,11064574,1141174,34326
1972,7.2,11230331,1306931,35336
1972,6,11373332,1449932,83833
1972,6.1,11516182,1592782,928
1972,6.9,11692099,1768699,68308
1972,6.3,11742001,1818601,83653
1972,6.6,11834190,1910790,34018
1972,6.3,12002789,2079389,47345
1972,6,12140423,2217023,1525
1972,6.2,12806873,350393,48481
1972,6.9,13241042,784562,51167
1972,7.1,13293957,837477,32742
1972,6,13433162,976682,82286
1972,6.3,13744520,1288040,34996
1972,6,14644879,2188399,74053
1972,6.7,14756024,2299544,50817
1972,7.7,15007264,18724,3477
1972,6.2,15104857,116317,31209
1972,6,15866992,878452,1043
1972,6.3,16126161,1137621,72484
1972,6,16971372,1982832,66380
1972,6,18032948,509468,85961
1972,6.5,18645188,1121708,38106
1972,6.2,19112662,1589182,47888
1972,6,19244420,1720940,13766
1972,6,19253637,1730157,22993
1972,7.6,19259117,1735637,45713
1972,6.3,19422395,1898915,13005
1972,6.1,19517931,1994451,30716
1972,6.4,19543255,2019775,60490
1972,6.6,19677074,2153594,15296
1972,6.1,19684896,2161416,24576
1972,6.1,19693836,2170356,33502
1972,6,19722658,2199178,62381
1972,6.3,19811683,2288203,64996
1972,6.1,19905853,2382373,78980
1972,7.5,20821449,757149,35752
1972,6.1,20823831,759531,38076
1972,6.2,21104630,1040330,58322
1972,6.1,21754681,1690381,26463
1972,6.5,21896993,1832693,72577
1972,6,22078034,2013734,86209
1972,6.2,22124980,2060680,37900
1972,6.2,22228282,2163982,59765
1972,6.2,22265309,2201009,78128
1972,6,22340539,2276239,66951
1972,6.5,22356674,2292374,18990
1972,6.3,22439907,2375607,6679
1972,6.3,22440636,2376336,17228
1972,6,22678487,65207,39197
1972,6.2,22733045,119765,54113
1972,6.3,22831408,218128,62306
1972,6.1,22944949,331669,80313
1972,6.1,23084001,470721,20597
1972,6.4,23121219,507939,6575
1972,6,23361275,747995,10157
1972,6.5,23465234,851954,55707
1972,6.1,23593011,979731,75349
1972,6.3,23918248,1304968,14517
1972,6.4,23940868,1327588,37129
1972,6.8,24091778,1478498,17645
1972,6,24267945,1654665,59576
1972,6.2,24310904,1697624,77625
1972,6.3,25116175,2502895,9730
1972,6.1,25638594,466974,8377
1972,6,25871288,699668,78842
1972,6,26282028,1110408,9291
1972,6.7,26295469,1123849,4240
1972,6.3,26904188,1732568,74340
1972,6.3,26965633,1794013,44066
1972,6.3,27190091,2018471,11248
1972,7,27460522,2288902,25869
1972,6.4,27575394,2403774,54383
1972,6,27639356,2467736,18286
1972,6.1,27648352,2476732,29676
1972,6.1,28060875,321615,10049
1972,6.2,28317414,578154,82176
1972,6.6,28356226,616966,80618
1972,6.3,29603861,1864601,85434
1972,8,29981992,2242732,31585
1972,6,29995018,2255758,44816
1972,6.1,30001705,2262445,51433
1972,7.4,30190572,2451312,70770
1972,6,30217881,2478621,10678
1972,6,30454886,141446,75465
1972,6.1,30564786,251346,3098
1972,6.2,30609880,296440,13444
1972,6.1,30738372,424932,15801
1972,6.4,31277914,964474,36940
1973,6.5,130739,1439699,37537
1973,6,145327,1454287,17532
1973,6.3,196184,1505144,2691
1973,6,614452,1923412,50430
1973,6,626049,1935009,51761
1973,6.1,708661,2017621,385
1973,6,992557,2301517,38267
1973,6.2,1346069,79949,5724
1973,6.1,1439561,173441,10693
1973,6.8,2453294,1187174,70092
1973,6.1,2767078,1500958,63486
1973,6,3244123,1978003,77066
1973,7.5,3531672,2265552,50953
1973,6,3617753,2351633,22367
1973,6.1,3647660,2381540,2974
1973,7.4,4099030,263710,62369
1973,6.1,4270148,434828,59657
1973,6.3,4810274,974954,15672
1973,6,5643507,1808187,68004
1973,6.4,5722555,1887235,11064
1973,7.2,5985469,2150149,61449
1973,6.1,6371863,2536543,17046
1973,6,6775597,381577,66957
1973,6.1,7069161,675141,22065
1973,6.3,7347107,953087,33501
1973,6,7448232,1054212,58478
1973,7,7461051,1067031,60119
1973,6.5,7556774,1162754,70353
1973,6,8217441,1823421,39190
1973,6,8466947,2072927,29448
1973,6.2,8949241,7741,31891
1973,6.6,9255658,314158,32790
1973,6.7,9289367,347867,41353
1973,6.4,9376862,435362,85794
1973,6.1,9726555,785055,1141
1973,6.5,9880440,938940,10498
1973,6.4,10154066,1212566,77433
1973,6.5,10791009,1849509,58655
1973,6,10877677,1936177,71414
1973,6.2,10959991,2018491,36355
1973,6,13760062,2280022,69560
1973,6.3,14023377,10137,50495
1973,6.1,14353945,340705,51820
1973,6.3,14718087,704847,68813
1973,6,14892124,878884,70106
1973,7.7,15393302,1380062,49090
1973,6,15453477,1440237,22926
1973,7.1,15993805,1980565,44951
1973,6.6,16237920,2224680,29894
1973,6.7,16637614,93334,15855
1973,6,16785454,241174,53957
1973,6.5,16787023,242743,55502
1973,6,16822775,278495,28050
1973,6,17016376,472096,25503
1973,6.9,17729481,1185201,38236
1973,6.3,19219873,143593,21910
1973,6,19255492,179212,26929
1973,6.1,19272690,196410,45635
1973,6.1,19669652,593372,15306
1973,6.1,19798885,722605,82675
1973,6.1,19809540,733260,77568
1973,6.3,19837365,761085,34745
1973,6,19997066,920786,73809
1973,6.1,20157339,1081059,51102
1973,6,20334499,1258219,65069
1973,6.4,20577490,1501210,38556
1973,6.1,20766344,1690064,59477
1973,6,21105561,2029281,67352
1973,6.8,21635440,23140,12257
1973,6.8,21654119,41819,49793
1973,6,22751010,1138710,59227
1973,6.4,23463171,1850871,16942
1973,6,23661819,2049519,17928
1973,6.1,23699614,2087314,1534
1973,6,23700662,2088362,2597
1973,6.3,24077848,2465548,7251
1973,6.5,24367440,211860,34049
1973,6.5,24903927,748347,3468
1973,6.7,24904071,748491,3717
1973,7,25024057,868477,49286
1973,6.4,25257451,1101871,68785
1973,6.3,25409272,1253692,589
1973,6,26045377,1889797,13783
1973,6.1,26662139,2506559,35662
1973,6.4,27682565,973205,78869
1973,6.3,27714395,1005035,24336
1973,6.1,27853150,1143790,69864
1973,6,28089786,1380426,47311
1973,6.1,28818116,2108756,80974
1973,6,29750995,476095,69568
1973,6.8,30570945,1296045,26085
1973,6.3,30574677,1299777,29849
1973,6,31380181,2105281,45649
1974,6.4,624666,311046,63056
1974,7.5,654105,340485,2889
1974,7.2,692371,378751,41226
1974,6,721216,407596,70512
1974,6.2,836489,522869,17349
1974,6.6,837569,523949,13562
1974,6.4,1075349,761729,22134
1974,6.3,1326830,1013210,12506
1974,6.1,1633641,1320021,3124
1974,7.2,1759873,1446253,71920
1974,6.2,1834590,1520970,60171
1974,6.1,3006772,115912,17311
1974,6.1,3130533,239673,81717
1974,6.3,3491592,600732,67769
1974,7,3627005,736145,35619
1974,7.1,3640353,749493,48891
1974,6.5,4075447,1184587,61526
1974,6,4931470,2040610,28833
1974,6.1,4931626,2040766,28991
1974,6.1,5196621,2305761,41928
1974,6,5445413,2554553,35070
1974,6.2,6011957,548777,6401
1974,6.2,6034810,571630,53035
1974,6.1,6272557,809377,6087
1974,6.3,6550148,1086968,14702
1974,6.5,6812068,1348888,23950
1974,6.6,6812286,1349106,24172
1974,6,7556172,2092992,84293
1974,6.1,8000915,2537735,8861
1974,6.1,8022351,2559171,28840
1974,6,9172561,1146781,62055
1974,6.1,10999494,421734,70876
1974,6,11845510,1267750,52548
1974,6.5,12008005,1430245,31702
1974,6.1,12125525,1547765,5019
1974,6.8,12165915,1588155,8478
1974,6,12185024,1607264,32955
1974,6.4,12204848,1627088,57793
1974,6.1,12596395,2018635,19462
1974,6,12756127,2178367,37309
1974,6,12776111,2198351,14551
1974,6,13483931,363491,45791
1974,6.2,13533864,413424,9261
1974,6.3,13961099,840659,24002
1974,6,14271255,1150815,59631
1974,6,14539656,1419216,68781
1974,6.1,15006347,1885907,43936
1974,6.6,15562519,2442079,24169
1974,6,16058075,401975,67487
1974,6.1,16088719,432619,73132
1974,6.6,16132939,476839,82766
1974,6.1,16271171,615071,64572
1974,7.2,16759586,1103486,42158
1974,6.6,16845909,1189809,42043
1974,6.7,16918242,1262142,6410
1974,6,17214337,1558237,54601
1974,7.3,17630302,1974202,72457
1974,6.2,19034186,846626,62928
1974,6.5,19113160,925600,35743
1974,6.1,19285679,1098119,68324
1974,6.3,19288538,1100978,71233
1974,6,19295996,1108436,78653
1974,6,19941405,1753845,12449
1974,7.3,20135635,1948075,22154
1974,6.1,20208093,2020533,8163
1974,7.1,20774652,56592,21029
1974,6.5,22538591,1820531,14196
1974,6.3,23719222,467722,3388
1974,6.2,23916497,664997,73197
1974,6.1,24203407,951907,45277
1974,6.7,24212849,961349,56045
1974,7.6,24762089,1510589,33019
1974,6,25134760,1883260,72191
1974,7.5,25177858,1926358,20578
1974,6.4,25255922,2004422,63150
1974,6.2,25339694,2088194,58844
1974,6.2,25340209,2088709,59355
1974,6,25392730,2141230,15808
1974,6.1,25432432,2180932,67775
1974,6,25510491,2258991,56949
1974,6.9,25854309,62469,13013
1974,6,26280749,488909,58683
1974,7.2,26460894,669054,59462
1974,6.3,26821838,1029998,77960
1974,6.5,26968454,1176614,42725
1974,6,27897801,2105961,24628
1974,7.2,27953989,2162149,28121
1974,6.1,27976255,2184415,7937
1974,6.1,28009531,2217691,59489
1974,6.1,28789103,446723,54055
1974,6.9,28872886,530506,55399
1974,6,28905701,563321,41299
1974,6.1,29529912,1187532,18110
1974,6.1,29714722,1372342,26318
1974,6.5,29991995,1649615,42341
1974,6.9,30078466,1736086,34748
1974,6,30196651,1854271,25183
1975,6.1,30535,662695,74880
1975,6.8,284147,916307,48717
1975,6.2,648703,1280863,61391
1975,6.1,937269,1569429,51232
1975,6,1562335,2194495,31561
1975,6,1964843,26903,21302
1975,6.5,2144939,206999,16137
1975,6,2201681,263741,66091
1975,6.8,2534522,596582,47745
1975,6,2535128,597188,48373
1975,6.5,3031721,1093781,75456
1975,7.6,3746619,1808679,73058
1975,7,3929767,1991827,71186
1975,6.4,4164704,2226764,53387
1975,6.5,5474167,962407,74307
1975,6.2,5522677,1010917,36503
1975,6.6,6394939,1883179,31613
1975,6.1,6591882,2080122,38984
1975,6.9,7140402,56382,38482
1975,6.1,7152329,68309,22055
1975,6,7510261,426241,26635
1975,6.2,7579283,495263,44000
1975,6.6,7975956,891936,56628
1975,6.7,8313306,1229286,25179
1975,6.1,8389865,1305845,68454
1975,6.3,8634724,1550704,83166
1975,6.1,9106476,2022456,17735
1975,6.2,9194118,2110098,74175
1975,6.2,9196496,2112476,76506
1975,6.3,9440782,2356762,59826
1975,6.3,9591035,2507015,34017
1975,6.5,10027638,377298,2736
1975,6.2,10410039,759699,18329
1975,6.1,10431350,781010,8462
1975,6.2,10667688,1017348,16750
1975,6.3,11099203,1448863,59182
1975,6.1,11683129,2032789,41430
1975,7.7,12148058,2497718,34483
1975,6.3,12431921,224081,20574
1975,6,12873233,665393,44277
1975,6.2,13276909,1069069,726
1975,7.9,13511511,1303671,28876
1975,6.1,13601915,1394075,66544
1975,6.1,13887984,1680144,11028
1975,7,14824034,68294,85090
1975,6.4,15098891,343151,14341
1975,6,15187081,431341,16175
1975,6.1,15204987,449247,33009
1975,6.2,15207574,451834,36646
1975,6.5,15374123,618383,30400
1975,6.1,15893050,1137310,30766
1975,6.2,15916810,1161070,54583
1975,6.2,16454261,1698521,69458
1975,6.5,17228247,2472507,7444
1975,6.5,17237082,2481342,66210
1975,6.2,17432956,137956,10550
1975,6.5,17796475,501475,16901
1975,6.2,17950664,655664,23268
1975,6.1,17955503,660503,28119
1975,7.9,18283059,988059,3471
1975,7.7,18302067,1007067,22503
1975,6.7,18313518,1018518,33834
1975,6.8,18324239,1029239,44713
1975,6.1,18326341,1031341,46820
1975,6.1,18472813,1177813,20584
1975,6.1,19127832,1832832,63144
1975,6.2,19390697,2095697,84741
1975,6.3,19779871,2484871,29321
1975,6.2,20082343,253723,21562
1975,6.6,20503698,675078,67180
1975,6,21222399,1393779,84588
1975,6.7,22411210,50530,43383
1975,6.4,22888797,528117,54171
1975,6.1,23513831,1153151,32674
1975,6.5,23939269,1578589,51111
1975,6.1,23972580,1611900,36304
1975,6.1,24417381,2056701,82508
1975,6,24517069,2156389,3996
1975,7,24550198,2189518,37125
1975,6,24552808,2192128,39710
1975,6.7,24729263,2368583,34778
1975,6,24753069,2392389,73082
1975,6.4,24773495,2412815,79018
1975,7,25050256,154876,34215
1975,6.7,25086489,191109,24064
1975,6,25386438,491058,25049
1975,7.8,25454115,558735,10487
1975,6.1,25455300,559920,11610
1975,6.3,25932712,1037332,43606
1975,6.5,26259929,1364549,38146
1975,6.1,26327543,1432163,4763
1975,6.3,26348782,1453402,25977
1975,6.1,26736091,1840711,68931
1975,6.3,26895262,1999882,7941
1975,7.2,27160082,2264702,60720
1975,6.1,27220653,2325273,39393
1975,6.1,27693374,257534,75631
1975,6.1,28499965,1064125,18183
1975,6.1,29318805,1882965,66813
1975,6.2,29674015,2238175,32734
1975,7.7,29688460,2252620,16060
1975,6.3,29795417,2359577,33693
1975,6.2,30532480,548680,78160
1975,6,30745028,761228,55136
1975,6.2,31210517,1226717,43134
